ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
,,,7,6.50,,Mohali,IS Bindra Stadium,46,Karn Sharma,Kings XI Punjab,4,26,,,,,,Sunrisers Hyderabad,,0
41,,,,,5,Mohali,IS Bindra Stadium,46,David Warner,Kings XI Punjab,,,52,,1,126.82,,Sunrisers Hyderabad,,
24,,,1,11.00,3,Mohali,IS Bindra Stadium,46,Yuvraj Singh,Kings XI Punjab,1,11,42,,3,175.00,,Sunrisers Hyderabad,,0
9,,,,,2,Mohali,IS Bindra Stadium,46,David Miller,Sunrisers Hyderabad,,,20,,1,222.22,,Kings XI Punjab,,
0,,,2,11.00,0,Mohali,IS Bindra Stadium,46,Glenn Maxwell,Sunrisers Hyderabad,1,11,0,,0,0.00,,Kings XI Punjab,,0
,,,10,6.50,,Mohali,IS Bindra Stadium,46,Axar Patel,Sunrisers Hyderabad,4,26,,,,,,Kings XI Punjab,,1
,,,4,10.90,,Mohali,IS Bindra Stadium,46,Mohit Sharma,Sunrisers Hyderabad,3.4,40,,,,,,Kings XI Punjab,,0
12,Mustafizur Rahman,David Warner,2,8.00,0,Mohali,IS Bindra Stadium,46,Murali Vijay,Sunrisers Hyderabad,1,8,6,,0,50.00,,Kings XI Punjab,catch,0
22,,,,,0,Kolkata,Eden Gardens,45,MS Dhoni,Kolkata Knight Riders,,,8,,0,36.36,,Rising Pune Supergiant,,
,,,13,5.25,,Kolkata,Eden Gardens,45,Piyush Chawla,Rising Pune Supergiant,4,21,,,,,,Kolkata Knight Riders,,2
,,,3,7.00,,Kolkata,Eden Gardens,45,Ankit Rajpoot,Rising Pune Supergiant,2,14,,,,,,Kolkata Knight Riders,,1
6,Andre Russell,,,,0,Kolkata,Eden Gardens,45,Ajinkya Rahane,Kolkata Knight Riders,,,2,,0,33.33,,Rising Pune Supergiant,bold,
,,,1,13.00,,Kolkata,Eden Gardens,45,Ashok Dinda,Kolkata Knight Riders,1,13,,,,,,Rising Pune Supergiant,,0
,,,3,8.00,,Kolkata,Eden Gardens,45,Adam Zampa,Kolkata Knight Riders,1,8,,,,,,Rising Pune Supergiant,,0
,,,3,13.00,,Kolkata,Eden Gardens,45,Murugan Ashwin,Kolkata Knight Riders,1,13,,,,,,Rising Pune Supergiant,,0
18,,,,,4,Kolkata,Eden Gardens,45,Yusuf Pathan,Rising Pune Supergiant,,,37,,3,205.55,,Kolkata Knight Riders,,
1,Ravichandran Ashwin,,,,1,Kolkata,Eden Gardens,45,Robin Uthappa,Rising Pune Supergiant,,,4,,0,400.00,MS Dhoni,Kolkata Knight Riders,stemping,
10,,,,,1,Kolkata,Eden Gardens,45,Manish Pandey,Rising Pune Supergiant,,,15,,0,150.00,,Kolkata Knight Riders,,
17,Shakib Al Hasan,Suryakumar Yadav,,,3,Kolkata,Eden Gardens,45,Usman Khawaja,Kolkata Knight Riders,,,21,,0,123.52,,Rising Pune Supergiant,catch,
1,Ravichandran Ashwin,,,,0,Kolkata,Eden Gardens,45,Gautam Gambhir,Rising Pune Supergiant,,,0,,0,0.00,,Kolkata Knight Riders,lbw,
8,,,,,0,Kolkata,Eden Gardens,45,Irfan Pathan,Kolkata Knight Riders,,,7,Piyush Chawla,0,87.50,,Rising Pune Supergiant,runout,
4,,,4,15.00,0,Kolkata,Eden Gardens,45,Ravichandran Ashwin,Kolkata Knight Riders,2,30,0,,0,0.00,,Rising Pune Supergiant,,2
,,,5,7.00,,Kolkata,Eden Gardens,45,Shakib Al Hasan,Rising Pune Supergiant,3,21,,,,,,Kolkata Knight Riders,,1
27,Piyush Chawla,,,,3,Kolkata,Eden Gardens,45,George Bailey,Kolkata Knight Riders,,,33,,1,122.22,Robin Uthappa,Rising Pune Supergiant,stemping,
11,Piyush Chawla,Manish Pandey,,,0,Kolkata,Eden Gardens,45,Thisara Perera,Kolkata Knight Riders,,,13,,1,118.18,,Rising Pune Supergiant,catch,
,,,14,2.72,,Kolkata,Eden Gardens,45,Sunil Narine,Rising Pune Supergiant,3.4,10,,,,,,Kolkata Knight Riders,,0
,,,7,5.50,,Kolkata,Eden Gardens,45,Andre Russell,Rising Pune Supergiant,2,11,,,,,,Kolkata Knight Riders,,1
12,Ankit Rajpoot,Robin Uthappa,,,1,Kolkata,Eden Gardens,45,Saurabh Tiwary,Kolkata Knight Riders,,,13,,0,108.33,,Rising Pune Supergiant,catch,
,,,9,7.33,,Kolkata,Eden Gardens,45,Morne Morkel,Rising Pune Supergiant,3,22,,,,,,Kolkata Knight Riders,,0
,,,5,6.50,,Bengaluru,M. Chinnaswamy Stadium,44,Stuart Binny,Gujarat Lions,2,13,,,,,,Royal Challengers Bangalore,,0
2,Yuzvendra Chahal,,1,15.33,0,Bengaluru,M. Chinnaswamy Stadium,44,Dwayne Bravo,Royal Challengers Bangalore,3,46,1,,0,50.00,,Gujarat Lions,lbw,0
3,Chris Jordan,,7,11.00,0,Bengaluru,M. Chinnaswamy Stadium,44,Dhawal Kulkarni,Royal Challengers Bangalore,3,33,2,,0,66.66,,Gujarat Lions,bold,1
,,,5,9.50,,Bengaluru,M. Chinnaswamy Stadium,44,Varun Aaron,Gujarat Lions,2,19,,,,,,Royal Challengers Bangalore,,0
4,Chris Jordan,AB de Villiers,,,0,Bengaluru,M. Chinnaswamy Stadium,44,Dinesh Karthik,Royal Challengers Bangalore,,,2,,0,50.00,,Gujarat Lions,catch,
55,Praveen Kumar,Dwayne Bravo,1,13.00,5,Bengaluru,M. Chinnaswamy Stadium,44,Virat Kohli,Gujarat Lions,1,13,109,,8,198.18,,Royal Challengers Bangalore,catch,0
6,Sreenath Arvind,,0,13.00,1,Bengaluru,M. Chinnaswamy Stadium,44,Dwayne Smith,Royal Challengers Bangalore,1,13,7,,0,116.66,,Gujarat Lions,bold,0
38,Sachin Baby,Sreenath Arvind,,,3,Bengaluru,M. Chinnaswamy Stadium,44,Aaron Finch,Royal Challengers Bangalore,,,37,,1,97.36,,Gujarat Lions,catch,
,,,3,6.00,,Bengaluru,M. Chinnaswamy Stadium,44,Sachin Baby,Gujarat Lions,0.4,4,,,,,,Royal Challengers Bangalore,,2
1,Praveen Kumar,Dinesh Karthik,4,3.00,0,Bengaluru,M. Chinnaswamy Stadium,44,Shane Watson,Gujarat Lions,1,3,0,,0,0.00,,Royal Challengers Bangalore,catch,0
6,Yuzvendra Chahal,,,,0,Bengaluru,M. Chinnaswamy Stadium,44,Akshdeep Nath,Royal Challengers Bangalore,,,3,,0,50.00,,Gujarat Lions,bold,
,,,9,5.00,,Bengaluru,M. Chinnaswamy Stadium,44,Sreenath Arvind,Gujarat Lions,3,15,,,,,,Royal Challengers Bangalore,,1
13,Dhawal Kulkarni,,10,1.50,1,Bengaluru,M. Chinnaswamy Stadium,44,Chris Gayle,Gujarat Lions,2,3,6,,0,46.15,,Royal Challengers Bangalore,bold,0
,,,10,3.66,,Bengaluru,M. Chinnaswamy Stadium,44,Chris Jordan,Gujarat Lions,3,11,,,,,,Royal Challengers Bangalore,,4
52,,,,,10,Bengaluru,M. Chinnaswamy Stadium,44,AB de Villiers,Gujarat Lions,,,129,,12,248.07,,Royal Challengers Bangalore,,
1,Sachin Baby,Sreenath Arvind,4,16.66,0,Bengaluru,M. Chinnaswamy Stadium,44,Shivil Kaushik,Royal Challengers Bangalore,3,50,0,,0,0.00,,Gujarat Lions,catch,0
,,,13,4.75,,Bengaluru,M. Chinnaswamy Stadium,44,Yuzvendra Chahal,Gujarat Lions,4,19,,,,,,Royal Challengers Bangalore,,3
4,Chris Jordan,,11,11.25,0,Bengaluru,M. Chinnaswamy Stadium,44,Praveen Kumar,Royal Challengers Bangalore,4,45,1,,0,25.00,,Gujarat Lions,bold,2
19,Chris Jordan,&,10,8.50,2,Bengaluru,M. Chinnaswamy Stadium,44,Ravindra Jadeja,Royal Challengers Bangalore,4,34,21,,1,110.52,,Gujarat Lions,catch,0
13,Yuzvendra Chahal,AB de Villiers,,,2,Bengaluru,M. Chinnaswamy Stadium,44,Brendon McCullum,Royal Challengers Bangalore,,,11,,0,84.61,,Gujarat Lions,catch,
19,,,3,12.50,1,Bengaluru,M. Chinnaswamy Stadium,44,Pravin Tambe,Royal Challengers Bangalore,2,25,7,,0,36.84,,Gujarat Lions,,0
,,,13,3.75,,Visakhapatnam,ACA-VDCA Stadium,43,Marcus Stoinis,Mumbai Indians,4,15,,,,,,Kings XI Punjab,,4
20,Marcus Stoinis,,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Kieron Pollard,Kings XI Punjab,,,27,,3,135.00,,Mumbai Indians,bold,
28,Marcus Stoinis,Wriddhiman Saha,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Nitish Rana,Kings XI Punjab,,,25,,3,89.28,,Mumbai Indians,catch,
4,Sandeep Sharma,David Miller,9,8.00,1,Visakhapatnam,ACA-VDCA Stadium,43,Mitchell McClenaghan,Kings XI Punjab,3,24,4,,0,100.00,,Mumbai Indians,catch,2
5,Tim Southee,,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Hashim Amla,Mumbai Indians,,,0,,0,0.00,,Kings XI Punjab,lbw,
,,,15,6.50,,Visakhapatnam,ACA-VDCA Stadium,43,Mohit Sharma,Mumbai Indians,4,26,,,,,,Kings XI Punjab,,2
3,Mohit Sharma,Gurkeerat Mann Singh,13,5.50,0,Visakhapatnam,ACA-VDCA Stadium,43,Tim Southee,Kings XI Punjab,4,22,1,,0,33.33,,Mumbai Indians,catch,1
1,Mitchell McClenaghan,Kieron Pollard,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Glenn Maxwell,Mumbai Indians,,,0,,0,0.00,,Kings XI Punjab,catch,
2,,,3,6.50,0,Visakhapatnam,ACA-VDCA Stadium,43,Jasprit Bumrah,Kings XI Punjab,2,13,2,,0,100.00,,Mumbai Indians,,0
10,Marcus Stoinis,Gurkeerat Mann Singh,,,1,Visakhapatnam,ACA-VDCA Stadium,43,Jos Buttler,Kings XI Punjab,,,9,,0,90.00,,Mumbai Indians,catch,
,,,16,2.75,,Visakhapatnam,ACA-VDCA Stadium,43,Sandeep Sharma,Mumbai Indians,4,11,,,,,,Kings XI Punjab,,2
4,,,,,1,Visakhapatnam,ACA-VDCA Stadium,43,Gurkeerat Mann Singh,Mumbai Indians,,,6,,0,150.00,,Kings XI Punjab,,
4,Mohit Sharma,Gurkeerat Mann Singh,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Unmukt Chand,Kings XI Punjab,,,0,,0,0.00,,Mumbai Indians,catch,
40,Mitchell McClenaghan,,,,6,Visakhapatnam,ACA-VDCA Stadium,43,Wriddhiman Saha,Mumbai Indians,,,56,,1,140.00,,Kings XI Punjab,bold,
,,,11,9.00,,Visakhapatnam,ACA-VDCA Stadium,43,KC Cariappa,Mumbai Indians,4,36,,,,,,Kings XI Punjab,,0
12,Marcus Stoinis,Axar Patel,8,8.00,1,Visakhapatnam,ACA-VDCA Stadium,43,Krunal Pandya,Kings XI Punjab,4,32,19,,1,158.33,,Mumbai Indians,catch,0
,,,9,7.50,,Visakhapatnam,ACA-VDCA Stadium,43,Axar Patel,Mumbai Indians,4,30,,,,,,Kings XI Punjab,,1
3,Sandeep Sharma,,,,0,Visakhapatnam,ACA-VDCA Stadium,43,Ambati Rayudu,Kings XI Punjab,,,0,,0,0.00,,Mumbai Indians,bold,
24,Axar Patel,,,,1,Visakhapatnam,ACA-VDCA Stadium,43,Rohit Sharma,Kings XI Punjab,,,15,,0,62.50,,Mumbai Indians,bold,
10,,,8,7.25,1,Visakhapatnam,ACA-VDCA Stadium,43,Harbhajan Singh,Kings XI Punjab,4,29,14,,1,140.00,,Mumbai Indians,,0
52,,,,,5,Visakhapatnam,ACA-VDCA Stadium,43,Murali Vijay,Mumbai Indians,,,54,,1,103.84,,Kings XI Punjab,,
,,,8,8.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Jayant Yadav,Sunrisers Hyderabad,4,32,,,,,,Delhi Daredevils,,1
1,,,9,7.66,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Ashish Nehra,Delhi Daredevils,3,23,1,,0,100.00,,Sunrisers Hyderabad,,1
9,Ashish Nehra,Yuvraj Singh,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Mayank Agarwal,Sunrisers Hyderabad,,,10,,0,111.11,,Delhi Daredevils,catch,
26,,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Rishabh Pant,Sunrisers Hyderabad,,,39,,3,150.00,,Delhi Daredevils,,
31,Moises Henriques,Naman Ojha,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Quinton de Kock,Sunrisers Hyderabad,,,44,,2,141.93,,Delhi Daredevils,catch,
,,,10,6.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Nathan Coulter-Nile,Sunrisers Hyderabad,4,25,,,,,,Delhi Daredevils,,2
37,Amit Mishra,Sanju Samson,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Shikhar Dhawan,Delhi Daredevils,,,34,,0,91.89,,Sunrisers Hyderabad,catch,
24,Chris Morris,,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Kane Williamson,Delhi Daredevils,,,27,,0,112.50,,Sunrisers Hyderabad,bold,
9,Nathan Coulter-Nile,Sanju Samson,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Naman Ojha,Delhi Daredevils,,,7,,0,77.77,,Sunrisers Hyderabad,catch,
30,Jayant Yadav,,,,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,David Warner,Delhi Daredevils,,,46,,1,153.33,,Sunrisers Hyderabad,bold,
,,,7,6.33,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Amit Mishra,Sunrisers Hyderabad,3,19,,,,,,Delhi Daredevils,,2
,,,4,8.66,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Mohammed Shami,Sunrisers Hyderabad,3,26,,,,,,Delhi Daredevils,,1
,,,5,9.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,JP Duminy,Sunrisers Hyderabad,2,19,,,,,,Delhi Daredevils,,0
1,Mohammed Shami,,9,6.33,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Moises Henriques,Delhi Daredevils,3,19,0,,0,0.00,,Sunrisers Hyderabad,lbw,2
,,,6,9.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Mustafizur Rahman,Delhi Daredevils,4,39,,,,,,Sunrisers Hyderabad,,0
,,,10,4.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Chris Morris,Sunrisers Hyderabad,4,19,,,,,,Delhi Daredevils,,1
9,Nathan Coulter-Nile,,1,5.00,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Deepak Hooda,Delhi Daredevils,1,5,10,,0,111.11,,Sunrisers Hyderabad,bold,0
17,Moises Henriques,,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Karun Nair,Sunrisers Hyderabad,,,20,,0,117.64,,Delhi Daredevils,bold,
2,,,9,8.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Bhuvneshwar Kumar,Delhi Daredevils,4,32,1,Chris Morris,0,50.00,,Sunrisers Hyderabad,runout,0
8,Amit Mishra,Rishabh Pant,2,9.42,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Yuvraj Singh,Delhi Daredevils,1.1,11,8,,1,100.00,,Sunrisers Hyderabad,catch,0
26,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Sanju Samson,Sunrisers Hyderabad,,,34,,2,130.76,,Delhi Daredevils,,
1,,,5,10.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,42,Barinder Sran,Delhi Daredevils,2,21,1,,0,100.00,,Sunrisers Hyderabad,,0
53,,,,,3,Bengaluru,M. Chinnaswamy Stadium,41,Lokesh Rahul,Mumbai Indians,,,68,,4,128.30,,Royal Challengers Bangalore,,
,,,12,6.75,,Bengaluru,M. Chinnaswamy Stadium,41,Tim Southee,Royal Challengers Bangalore,4,27,,,,,,Mumbai Indians,,1
,,,5,6.33,,Bengaluru,M. Chinnaswamy Stadium,41,Harbhajan Singh,Royal Challengers Bangalore,3,19,,,,,,Mumbai Indians,,0
,,,10,5.75,,Bengaluru,M. Chinnaswamy Stadium,41,Sreenath Arvind,Mumbai Indians,4,23,,,,,,Royal Challengers Bangalore,,1
11,,,,,1,Bengaluru,M. Chinnaswamy Stadium,41,Jos Buttler,Royal Challengers Bangalore,,,29,,3,263.63,,Mumbai Indians,,
,,,4,2.00,,Bengaluru,M. Chinnaswamy Stadium,41,Stuart Binny,Mumbai Indians,1,2,,,,,,Royal Challengers Bangalore,,0
,,,10,8.75,,Bengaluru,M. Chinnaswamy Stadium,41,Mitchell McClenaghan,Royal Challengers Bangalore,4,35,,,,,,Mumbai Indians,,1
7,Mitchell McClenaghan,Harbhajan Singh,,,0,Bengaluru,M. Chinnaswamy Stadium,41,Virat Kohli,Mumbai Indians,,,7,,1,100.00,,Royal Challengers Bangalore,catch,
,,,11,3.75,,Bengaluru,M. Chinnaswamy Stadium,41,Krunal Pandya,Royal Challengers Bangalore,4,15,,,,,,Mumbai Indians,,1
6,Tim Southee,Rohit Sharma,,,1,Bengaluru,M. Chinnaswamy Stadium,41,Chris Gayle,Mumbai Indians,,,5,,0,83.33,,Royal Challengers Bangalore,catch,
,,,9,4.00,,Bengaluru,M. Chinnaswamy Stadium,41,Yuzvendra Chahal,Mumbai Indians,4,16,,,,,,Royal Challengers Bangalore,,1
19,,,2,22.00,3,Bengaluru,M. Chinnaswamy Stadium,41,Kieron Pollard,Royal Challengers Bangalore,1,22,35,,2,184.21,,Mumbai Indians,,0
,,,9,10.09,,Bengaluru,M. Chinnaswamy Stadium,41,Varun Aaron,Mumbai Indians,3.4,37,,,,,,Royal Challengers Bangalore,,2
27,Krunal Pandya,Ambati Rayudu,,,1,Bengaluru,M. Chinnaswamy Stadium,41,AB de Villiers,Mumbai Indians,,,24,,1,88.88,,Royal Challengers Bangalore,catch,
11,Yuzvendra Chahal,Stuart Binny,,,0,Bengaluru,M. Chinnaswamy Stadium,41,Nitish Rana,Royal Challengers Bangalore,,,9,,1,81.81,,Mumbai Indians,catch,
2,Sreenath Arvind,Shane Watson,,,0,Bengaluru,M. Chinnaswamy Stadium,41,Parthiv Patel,Royal Challengers Bangalore,,,1,,0,50.00,,Mumbai Indians,catch,
13,,,,,2,Bengaluru,M. Chinnaswamy Stadium,41,Sachin Baby,Mumbai Indians,,,25,,2,192.30,,Royal Challengers Bangalore,,
47,Varun Aaron,AB de Villiers,,,2,Bengaluru,M. Chinnaswamy Stadium,41,Ambati Rayudu,Royal Challengers Bangalore,,,44,,2,93.61,,Mumbai Indians,catch,
,,,11,7.00,,Bengaluru,M. Chinnaswamy Stadium,41,Jasprit Bumrah,Royal Challengers Bangalore,4,28,,,,,,Mumbai Indians,,0
,,,5,12.33,,Bengaluru,M. Chinnaswamy Stadium,41,Chris Jordan,Mumbai Indians,3,37,,,,,,Royal Challengers Bangalore,,0
24,Varun Aaron,AB de Villiers,,,3,Bengaluru,M. Chinnaswamy Stadium,41,Rohit Sharma,Royal Challengers Bangalore,,,25,,0,104.16,,Mumbai Indians,catch,
14,,,6,12.66,1,Bengaluru,M. Chinnaswamy Stadium,41,Shane Watson,Mumbai Indians,3,38,15,Rohit Sharma,1,107.14,,Royal Challengers Bangalore,runout,0
,,,12,7.25,,Visakhapatnam,ACA-VDCA Stadium,40,Ashish Nehra,Rising Pune Supergiant,4,29,,,,,,Sunrisers Hyderabad,,3
20,,,,,1,Visakhapatnam,ACA-VDCA Stadium,40,MS Dhoni,Sunrisers Hyderabad,,,30,Barinder Sran/Yuvraj Singh,2,150.00,,Rising Pune Supergiant,runout,
0,,,6,8.66,0,Visakhapatnam,ACA-VDCA Stadium,40,Rajat Bhatia,Sunrisers Hyderabad,3,26,0,,0,0.00,,Rising Pune Supergiant,,0
27,Ravichandran Ashwin,Saurabh Tiwary,,,2,Visakhapatnam,ACA-VDCA Stadium,40,Shikhar Dhawan,Rising Pune Supergiant,,,33,,2,122.22,,Sunrisers Hyderabad,catch,
,,,12,6.50,,Visakhapatnam,ACA-VDCA Stadium,40,Ashok Dinda,Sunrisers Hyderabad,4,26,,,,,,Rising Pune Supergiant,,0
1,Ashish Nehra,Naman Ojha,11,4.75,0,Visakhapatnam,ACA-VDCA Stadium,40,Adam Zampa,Sunrisers Hyderabad,4,19,0,,0,0.00,,Rising Pune Supergiant,catch,6
5,Adam Zampa,,,,1,Visakhapatnam,ACA-VDCA Stadium,40,Naman Ojha,Rising Pune Supergiant,,,7,,0,140.00,,Sunrisers Hyderabad,bold,
8,,,,,2,Visakhapatnam,ACA-VDCA Stadium,40,Usman Khawaja,Sunrisers Hyderabad,,,11,Deepak Hooda,0,137.50,,Rising Pune Supergiant,runout,
14,RP Singh,MS Dhoni,,,0,Visakhapatnam,ACA-VDCA Stadium,40,David Warner,Rising Pune Supergiant,,,11,,1,78.57,,Sunrisers Hyderabad,catch,
21,Adam Zampa,Saurabh Tiwary,1,10.00,1,Visakhapatnam,ACA-VDCA Stadium,40,Yuvraj Singh,Rising Pune Supergiant,1,10,23,,2,109.52,,Sunrisers Hyderabad,catch,0
8,Adam Zampa,Rajat Bhatia,4,6.66,1,Visakhapatnam,ACA-VDCA Stadium,40,Moises Henriques,Rising Pune Supergiant,3,20,10,,0,125.00,,Sunrisers Hyderabad,catch,1
10,Ashish Nehra,Shikhar Dhawan,,,1,Visakhapatnam,ACA-VDCA Stadium,40,Saurabh Tiwary,Sunrisers Hyderabad,,,9,,0,90.00,,Rising Pune Supergiant,catch,
,,,6,6.50,,Visakhapatnam,ACA-VDCA Stadium,40,Mustafizur Rahman,Rising Pune Supergiant,4,26,,,,,,Sunrisers Hyderabad,,0
,,,10,7.66,,Visakhapatnam,ACA-VDCA Stadium,40,RP Singh,Sunrisers Hyderabad,3,23,,,,,,Rising Pune Supergiant,,1
37,Adam Zampa,Rajat Bhatia,,,3,Visakhapatnam,ACA-VDCA Stadium,40,Kane Williamson,Rising Pune Supergiant,,,32,,0,86.48,,Sunrisers Hyderabad,catch,
5,Adam Zampa,,,,0,Visakhapatnam,ACA-VDCA Stadium,40,Deepak Hooda,Rising Pune Supergiant,,,14,,2,280.00,MS Dhoni,Sunrisers Hyderabad,stemping,
3,Bhuvneshwar Kumar,Naman Ojha,,,0,Visakhapatnam,ACA-VDCA Stadium,40,Ajinkya Rahane,Sunrisers Hyderabad,,,0,,0,0.00,,Rising Pune Supergiant,catch,
13,Ashish Nehra,Moises Henriques,1,13.00,0,Visakhapatnam,ACA-VDCA Stadium,40,Thisara Perera,Sunrisers Hyderabad,2,26,17,,1,130.76,,Rising Pune Supergiant,catch,0
2,Adam Zampa,Saurabh Tiwary,13,5.00,0,Visakhapatnam,ACA-VDCA Stadium,40,Bhuvneshwar Kumar,Rising Pune Supergiant,4,20,1,,0,50.00,,Sunrisers Hyderabad,catch,1
25,Barinder Sran,Naman Ojha,14,4.00,3,Visakhapatnam,ACA-VDCA Stadium,40,Ravichandran Ashwin,Sunrisers Hyderabad,4,16,29,,0,116.00,,Rising Pune Supergiant,catch,1
40,Moises Henriques,Ashish Nehra,,,3,Visakhapatnam,ACA-VDCA Stadium,40,George Bailey,Sunrisers Hyderabad,,,34,,1,85.00,,Rising Pune Supergiant,catch,
1,,,10,6.50,0,Visakhapatnam,ACA-VDCA Stadium,40,Barinder Sran,Rising Pune Supergiant,4,26,1,,0,100.00,,Sunrisers Hyderabad,,1
25,KC Cariappa,,,,6,Mohali,IS Bindra Stadium,39,Lokesh Rahul,Kings XI Punjab,,,42,,1,168.00,,Royal Challengers Bangalore,bold,
13,,,,,1,Mohali,IS Bindra Stadium,39,Wriddhiman Saha,Royal Challengers Bangalore,,,16,Lokesh Rahul,0,123.07,,Kings XI Punjab,runout,
,,,5,5.33,,Mohali,IS Bindra Stadium,39,KC Cariappa,Royal Challengers Bangalore,3,16,,,,,,Kings XI Punjab,,2
0,,,1,8.00,0,Mohali,IS Bindra Stadium,39,Stuart Binny,Kings XI Punjab,2,16,0,,0,0.00,,Royal Challengers Bangalore,,0
,,,6,5.00,,Mohali,IS Bindra Stadium,39,Anureet Singh,Royal Challengers Bangalore,3,15,,,,,,Kings XI Punjab,,0
21,KC Cariappa,Murali Vijay,,,2,Mohali,IS Bindra Stadium,39,Virat Kohli,Kings XI Punjab,,,20,,0,95.23,,Royal Challengers Bangalore,catch,
,,,6,12.25,,Mohali,IS Bindra Stadium,39,Sandeep Sharma,Royal Challengers Bangalore,4,49,,,,,,Kings XI Punjab,,2
,,,8,6.75,,Mohali,IS Bindra Stadium,39,Axar Patel,Royal Challengers Bangalore,4,27,,,,,,Kings XI Punjab,,1
,,,8,7.50,,Mohali,IS Bindra Stadium,39,Yuzvendra Chahal,Kings XI Punjab,4,30,,,,,,Royal Challengers Bangalore,,1
7,,,,,1,Mohali,IS Bindra Stadium,39,Farhaan Behardien,Royal Challengers Bangalore,,,9,,0,128.57,,Kings XI Punjab,,
22,,,2,11.66,3,Mohali,IS Bindra Stadium,39,Marcus Stoinis,Royal Challengers Bangalore,3,35,34,,1,154.54,,Kings XI Punjab,,0
,,,4,8.66,,Mohali,IS Bindra Stadium,39,Iqbal Abdulla,Kings XI Punjab,3,26,,,,,,Royal Challengers Bangalore,,0
,,,6,8.33,,Mohali,IS Bindra Stadium,39,Varun Aaron,Kings XI Punjab,3,25,,,,,,Royal Challengers Bangalore,,0
1,Yuzvendra Chahal,,,,0,Mohali,IS Bindra Stadium,39,David Miller,Royal Challengers Bangalore,,,0,,0,0.00,Lokesh Rahul,Kings XI Punjab,stemping,
35,Sandeep Sharma,KC Cariappa,,,5,Mohali,IS Bindra Stadium,39,AB de Villiers,Kings XI Punjab,,,64,,2,182.85,,Royal Challengers Bangalore,catch,
57,Shane Watson,Yuzvendra Chahal,,,12,Mohali,IS Bindra Stadium,39,Murali Vijay,Royal Challengers Bangalore,,,89,,1,156.14,,Kings XI Punjab,catch,
29,,,,,1,Mohali,IS Bindra Stadium,39,Sachin Baby,Kings XI Punjab,,,33,David Miller,0,113.79,,Royal Challengers Bangalore,runout,
20,Shane Watson,Stuart Binny,,,2,Mohali,IS Bindra Stadium,39,Hashim Amla,Royal Challengers Bangalore,,,21,,0,105.00,,Kings XI Punjab,catch,
,,,2,13.00,,Mohali,IS Bindra Stadium,39,Chris Jordan,Kings XI Punjab,4,52,,,,,,Royal Challengers Bangalore,,0
,,,4,11.00,,Mohali,IS Bindra Stadium,39,Mohit Sharma,Royal Challengers Bangalore,3,33,,,,,,Kings XI Punjab,,0
7,Sandeep Sharma,Murali Vijay,,,1,Mohali,IS Bindra Stadium,39,Travis Head,Kings XI Punjab,,,11,,0,157.14,,Royal Challengers Bangalore,catch,
3,Axar Patel,,10,5.50,0,Mohali,IS Bindra Stadium,39,Shane Watson,Kings XI Punjab,4,22,1,,0,33.33,,Royal Challengers Bangalore,bold,2
18,Andre Russell,Brad Hogg,,,1,Kolkata,Eden Gardens,38,Suresh Raina,Kolkata Knight Riders,,,14,,0,77.77,,Gujarat Lions,catch,
29,Brad Hogg,,,,8,Kolkata,Eden Gardens,38,Dinesh Karthik,Kolkata Knight Riders,,,51,,1,175.86,Robin Uthappa,Gujarat Lions,stemping,
