ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
10,Shreyas Gopal,,1,12.00,0,Ahmedabad,Sardar Patel Stadium,44,Stuart Binny,Mumbai Indians,1,12,2,,0,20.00,Aditya Tare,Rajasthan Royals,stemping,0
12,,,3,11.00,0,Ahmedabad,Sardar Patel Stadium,44,Kieron Pollard,Rajasthan Royals,1,11,14,,1,116.66,,Mumbai Indians,,0
,,,10,6.75,,Ahmedabad,Sardar Patel Stadium,44,Dhawal Kulkarni,Mumbai Indians,4,27,,,,,,Rajasthan Royals,,0
24,Harbhajan Singh,Krishmar Santokie,,,4,Ahmedabad,Sardar Patel Stadium,44,Karun Nair,Mumbai Indians,,,48,,3,200.00,,Rajasthan Royals,catch,
51,Ankit Sharma,Kevon Cooper,,,6,Ahmedabad,Sardar Patel Stadium,44,Lendl Simmons,Rajasthan Royals,,,62,,2,121.56,,Mumbai Indians,catch,
,,,9,7.50,,Ahmedabad,Sardar Patel Stadium,44,Pragyan Ojha,Rajasthan Royals,4,30,,,,,,Mumbai Indians,,2
8,Harbhajan Singh,Kieron Pollard,7,9.00,0,Ahmedabad,Sardar Patel Stadium,44,Kevon Cooper,Mumbai Indians,3,27,5,,0,62.50,,Rajasthan Royals,catch,0
,,,6,7.66,,Ahmedabad,Sardar Patel Stadium,44,Jasprit Bumrah,Rajasthan Royals,3,23,,,,,,Mumbai Indians,,0
,,,9,6.25,,Ahmedabad,Sardar Patel Stadium,44,Shreyas Gopal,Rajasthan Royals,4,25,,,,,,Mumbai Indians,,2
9,Pragyan Ojha,Michael Hussey,,,0,Ahmedabad,Sardar Patel Stadium,44,Unmukt Chand,Mumbai Indians,,,2,,0,22.22,,Rajasthan Royals,catch,
,,,17,3.25,,Ahmedabad,Sardar Patel Stadium,44,Harbhajan Singh,Rajasthan Royals,4,13,,,,,,Mumbai Indians,,2
21,,,9,11.75,1,Ahmedabad,Sardar Patel Stadium,44,James Faulkner,Mumbai Indians,4,47,31,,2,147.61,,Rajasthan Royals,,0
5,Krishmar Santokie,Ambati Rayudu,,,0,Ahmedabad,Sardar Patel Stadium,44,Sanju Samson,Mumbai Indians,,,2,,0,40.00,,Rajasthan Royals,catch,
3,Shreyas Gopal,Ambati Rayudu,10,5.75,0,Ahmedabad,Sardar Patel Stadium,44,Ankit Sharma,Mumbai Indians,4,23,4,,0,133.33,,Rajasthan Royals,catch,2
19,,,,,3,Ahmedabad,Sardar Patel Stadium,44,Rohit Sharma,Rajasthan Royals,,,40,James Faulkner,4,210.52,,Mumbai Indians,runout,
4,,,4,9.75,1,Ahmedabad,Sardar Patel Stadium,44,Rajat Bhatia,Mumbai Indians,4,39,6,,0,150.00,,Rajasthan Royals,,0
39,Ankit Sharma,Kevon Cooper,,,3,Ahmedabad,Sardar Patel Stadium,44,Michael Hussey,Rajasthan Royals,,,56,,2,143.58,,Mumbai Indians,catch,
,,,7,12.50,,Ahmedabad,Sardar Patel Stadium,44,Krishmar Santokie,Rajasthan Royals,4,50,,,,,,Mumbai Indians,,2
6,Pragyan Ojha,Ambati Rayudu,,,1,Ahmedabad,Sardar Patel Stadium,44,Shane Watson,Mumbai Indians,,,5,,0,83.33,,Rajasthan Royals,catch,
15,Piyush Chawla,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Lokesh Rahul,Kolkata Knight Riders,,,14,,0,93.33,,Sunrisers Hyderabad,lbw,
4,,,9,4.75,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Karn Sharma,Kolkata Knight Riders,4,19,4,Yusuf Pathan,0,100.00,,Sunrisers Hyderabad,runout,1
8,Umesh Yadav,Morne Morkel,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Aaron Finch,Kolkata Knight Riders,,,8,,0,100.00,,Sunrisers Hyderabad,catch,
,,,10,6.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Piyush Chawla,Sunrisers Hyderabad,4,24,,,,,,Kolkata Knight Riders,,1
,,,8,9.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Morne Morkel,Sunrisers Hyderabad,4,39,,,,,,Kolkata Knight Riders,,0
14,Sunil Narine,Gautam Gambhir,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Shikhar Dhawan,Kolkata Knight Riders,,,19,,0,135.71,,Sunrisers Hyderabad,catch,
28,,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Yusuf Pathan,Sunrisers Hyderabad,,,39,,2,139.28,,Kolkata Knight Riders,,
33,,,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Robin Uthappa,Sunrisers Hyderabad,,,40,Darren Sammy,1,121.21,,Kolkata Knight Riders,runout,
24,Shakib Al Hasan,Yusuf Pathan,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Naman Ojha,Kolkata Knight Riders,,,22,,2,91.66,,Sunrisers Hyderabad,catch,
32,Karn Sharma,Aaron Finch,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Manish Pandey,Sunrisers Hyderabad,,,35,,1,109.37,,Kolkata Knight Riders,catch,
18,Umesh Yadav,Yusuf Pathan,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,David Warner,Kolkata Knight Riders,,,34,,2,188.88,,Sunrisers Hyderabad,catch,
,,,11,6.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Umesh Yadav,Sunrisers Hyderabad,4,26,,,,,,Kolkata Knight Riders,,3
,,,8,10.09,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Bhuvneshwar Kumar,Kolkata Knight Riders,3.4,37,,,,,,Sunrisers Hyderabad,,0
10,Dale Steyn,Naman Ojha,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Gautam Gambhir,Sunrisers Hyderabad,,,6,,0,60.00,,Kolkata Knight Riders,catch,
19,,,4,6.66,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Irfan Pathan,Kolkata Knight Riders,3,20,23,,0,121.05,,Sunrisers Hyderabad,,0
,,,9,9.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Amit Mishra,Kolkata Knight Riders,4,38,,,,,,Sunrisers Hyderabad,,0
2,Umesh Yadav,,10,6.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Dale Steyn,Kolkata Knight Riders,4,24,1,,0,50.00,,Sunrisers Hyderabad,bold,1
15,,,3,8.00,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Ryan ten Doeschate,Sunrisers Hyderabad,1,8,25,,1,166.66,,Kolkata Knight Riders,,0
,,,13,5.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Sunil Narine,Sunrisers Hyderabad,4,21,,,,,,Kolkata Knight Riders,,1
16,Shakib Al Hasan,Manish Pandey,2,7.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Darren Sammy,Kolkata Knight Riders,1,7,7,,0,43.75,,Sunrisers Hyderabad,catch,0
,,,9,7.33,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,43,Shakib Al Hasan,Sunrisers Hyderabad,3,22,,,,,,Kolkata Knight Riders,,2
,,,5,13.41,,Ranchi,JSCA International Cricket Stadium,42,David Hussey,Royal Challengers Bangalore,2.5,38,,,,,,Chennai Super Kings,,2
,,,10,5.00,,Ranchi,JSCA International Cricket Stadium,42,Suresh Raina,Royal Challengers Bangalore,4,20,,,,,,Chennai Super Kings,,0
29,Ravindra Jadeja,,,,1,Ranchi,JSCA International Cricket Stadium,42,Virat Kohli,Chennai Super Kings,,,27,,1,93.10,MS Dhoni,Royal Challengers Bangalore,stemping,
15,Varun Aaron,AB de Villiers,,,1,Ranchi,JSCA International Cricket Stadium,42,Dwayne Smith,Royal Challengers Bangalore,,,9,,0,60.00,,Chennai Super Kings,catch,
,,,12,7.75,,Ranchi,JSCA International Cricket Stadium,42,Ravindra Jadeja,Royal Challengers Bangalore,4,31,,,,,,Chennai Super Kings,,1
1,,,,,1,Ranchi,JSCA International Cricket Stadium,42,Abu Nechim,Chennai Super Kings,,,4,,0,400.00,,Royal Challengers Bangalore,,
2,David Hussey,Brendon McCullum,,,0,Ranchi,JSCA International Cricket Stadium,42,Sachin Rana,Chennai Super Kings,,,1,,0,50.00,,Royal Challengers Bangalore,catch,
9,,,,,0,Ranchi,JSCA International Cricket Stadium,42,Yuvraj Singh,Chennai Super Kings,,,13,,1,144.44,,Royal Challengers Bangalore,,
50,Ravichandran Ashwin,,,,3,Ranchi,JSCA International Cricket Stadium,42,Chris Gayle,Chennai Super Kings,,,46,,3,92.00,,Royal Challengers Bangalore,bold,
,,,9,5.00,,Ranchi,JSCA International Cricket Stadium,42,Samuel Badree,Royal Challengers Bangalore,3,15,,,,,,Chennai Super Kings,,0
14,David Hussey,Ravindra Jadeja,,,1,Ranchi,JSCA International Cricket Stadium,42,AB de Villiers,Chennai Super Kings,,,28,,3,200.00,,Royal Challengers Bangalore,catch,
,,,18,4.00,,Ranchi,JSCA International Cricket Stadium,42,Ravichandran Ashwin,Royal Challengers Bangalore,4,16,,,,,,Chennai Super Kings,,2
,,,6,6.50,,Ranchi,JSCA International Cricket Stadium,42,Mohit Sharma,Royal Challengers Bangalore,2,13,,,,,,Chennai Super Kings,,0
14,Ravichandran Ashwin,Suresh Raina,,,2,Ranchi,JSCA International Cricket Stadium,42,Parthiv Patel,Chennai Super Kings,,,10,,0,71.42,,Royal Challengers Bangalore,catch,
,,,,,,Ranchi,JSCA International Cricket Stadium,42,Brendon McCullum,Royal Challengers Bangalore,,,,,,,,Chennai Super Kings,catch,
6,Stuart Binny,,8,6.25,1,Ahmedabad,Sardar Patel Stadium,41,Imran Tahir,Rajasthan Royals,4,25,4,,0,66.66,,Delhi Daredevils,bold,2
2,Imran Tahir,,4,7.00,0,Ahmedabad,Sardar Patel Stadium,41,Stuart Binny,Delhi Daredevils,2,14,0,,0,0.00,Dinesh Karthik,Rajasthan Royals,stemping,1
18,Rajat Bhatia,,,,1,Ahmedabad,Sardar Patel Stadium,41,Kevin Pietersen,Rajasthan Royals,,,13,,0,72.22,,Delhi Daredevils,bold,
50,Shahbaz Nadeem,,,,8,Ahmedabad,Sardar Patel Stadium,41,Ajinkya Rahane,Delhi Daredevils,,,64,,1,128.00,,Rajasthan Royals,bold,
4,Ben Cutting,,9,8.75,0,Ahmedabad,Sardar Patel Stadium,41,Shahbaz Nadeem,Rajasthan Royals,4,35,1,,0,25.00,,Delhi Daredevils,bold,2
44,,,3,14.00,5,Ahmedabad,Sardar Patel Stadium,41,Manoj Tiwary,Rajasthan Royals,2,28,61,,2,138.63,,Delhi Daredevils,,0
8,Dhawal Kulkarni,Ben Cutting,,,0,Ahmedabad,Sardar Patel Stadium,41,Dinesh Karthik,Rajasthan Royals,,,3,,0,37.50,,Delhi Daredevils,catch,
10,James Faulkner,Steve Smith,,,3,Ahmedabad,Sardar Patel Stadium,41,Mayank Agarwal,Rajasthan Royals,,,17,,0,170.00,,Delhi Daredevils,catch,
6,,,9,7.75,0,Ahmedabad,Sardar Patel Stadium,41,Ben Cutting,Delhi Daredevils,4,31,8,Rahul Shukla,1,133.33,,Rajasthan Royals,runout,1
5,Rajat Bhatia,&,,,0,Ahmedabad,Sardar Patel Stadium,41,Ross Taylor,Rajasthan Royals,,,4,,0,80.00,,Delhi Daredevils,catch,
,,,12,6.00,,Ahmedabad,Sardar Patel Stadium,41,Dhawal Kulkarni,Delhi Daredevils,4,24,,,,,,Rajasthan Royals,,1
8,,,3,6.00,0,Ahmedabad,Sardar Patel Stadium,41,James Faulkner,Delhi Daredevils,1,6,23,,3,287.50,,Rajasthan Royals,,1
14,Shahbaz Nadeem,,,,1,Ahmedabad,Sardar Patel Stadium,41,Karun Nair,Delhi Daredevils,,,19,,1,135.71,,Rajasthan Royals,lbw,
25,Imran Tahir,Kedar Jadhav,,,2,Ahmedabad,Sardar Patel Stadium,41,Sanju Samson,Delhi Daredevils,,,40,,3,160.00,,Rajasthan Royals,catch,
16,JP Duminy,Rahul Shukla,9,6.33,2,Ahmedabad,Sardar Patel Stadium,41,Kevon Cooper,Delhi Daredevils,3,19,32,,3,200.00,,Rajasthan Royals,catch,1
,,,7,6.00,,Ahmedabad,Sardar Patel Stadium,41,Rajat Bhatia,Delhi Daredevils,3,18,,,,,,Rajasthan Royals,,2
,,,2,8.00,,Ahmedabad,Sardar Patel Stadium,41,Pravin Tambe,Delhi Daredevils,3,24,,,,,,Rajasthan Royals,,1
8,Pravin Tambe,Karun Nair,3,8.33,0,Ahmedabad,Sardar Patel Stadium,41,JP Duminy,Rajasthan Royals,3,25,8,,1,100.00,,Delhi Daredevils,catch,1
3,,,,,0,Ahmedabad,Sardar Patel Stadium,41,Kedar Jadhav,Rajasthan Royals,,,3,Ben Cutting,0,100.00,,Delhi Daredevils,runout,
12,Kevon Cooper,Steve Smith,11,11.00,2,Ahmedabad,Sardar Patel Stadium,41,Rahul Shukla,Rajasthan Royals,4,44,14,,0,116.66,,Delhi Daredevils,catch,0
2,,,5,11.33,0,Ahmedabad,Sardar Patel Stadium,41,Siddarth Kaul,Rajasthan Royals,3,34,2,,0,100.00,,Delhi Daredevils,,0
,,,11,8.18,,Cuttack,Barabati Stadium,40,Lasith Malinga,Kolkata Knight Riders,3.4,30,,,,,,Mumbai Indians,,1
11,,,1,7.00,0,Cuttack,Barabati Stadium,40,Kieron Pollard,Kolkata Knight Riders,1,7,10,,0,90.90,,Mumbai Indians,,0
,,,15,8.75,,Cuttack,Barabati Stadium,40,Morne Morkel,Mumbai Indians,4,35,,,,,,Kolkata Knight Riders,,2
,,,10,6.25,,Cuttack,Barabati Stadium,40,Pragyan Ojha,Kolkata Knight Riders,4,25,,,,,,Mumbai Indians,,0
13,,,1,10.00,3,Cuttack,Barabati Stadium,40,Yusuf Pathan,Mumbai Indians,1,10,20,,0,153.84,,Kolkata Knight Riders,,0
52,Lendl Simmons,,,,9,Cuttack,Barabati Stadium,40,Robin Uthappa,Mumbai Indians,,,80,,3,153.84,,Kolkata Knight Riders,bold,
9,Morne Morkel,Suryakumar Yadav,,,1,Cuttack,Barabati Stadium,40,CM Gautam,Kolkata Knight Riders,,,8,,0,88.88,,Mumbai Indians,catch,
21,Harbhajan Singh,,,,0,Cuttack,Barabati Stadium,40,Manish Pandey,Mumbai Indians,,,14,,0,66.66,,Kolkata Knight Riders,bold,
12,Morne Morkel,Piyush Chawla,,,1,Cuttack,Barabati Stadium,40,Corey Anderson,Kolkata Knight Riders,,,18,,1,150.00,,Mumbai Indians,catch,
,,,10,5.50,,Cuttack,Barabati Stadium,40,Harbhajan Singh,Kolkata Knight Riders,4,22,,,,,,Mumbai Indians,,2
14,ShakiAl Hasan,,2,11.33,2,Cuttack,Barabati Stadium,40,Lendl Simmons,Kolkata Knight Riders,3,34,12,,0,85.71,,Mumbai Indians,bold,1
18,Harbhajan Singh,,,,1,Cuttack,Barabati Stadium,40,Gautam Gambhir,Mumbai Indians,,,14,,0,77.77,,Kolkata Knight Riders,bold,
3,,,,,0,Cuttack,Barabati Stadium,40,Aditya Tare,Kolkata Knight Riders,,,2,,0,66.66,,Mumbai Indians,,
,,,10,4.50,,Cuttack,Barabati Stadium,40,Sunil Narine,Mumbai Indians,4,18,,,,,,Kolkata Knight Riders,,1
8,Lasith Malinga,Ambati Rayudu,13,5.25,1,Cuttack,Barabati Stadium,40,Shakib Al Hasan,Mumbai Indians,4,21,9,,0,112.50,,Kolkata Knight Riders,catch,1
0,,,,,0,Cuttack,Barabati Stadium,40,Ryan ten Doeschate,Mumbai Indians,,,0,,0,0.00,,Kolkata Knight Riders,,
45,Sunil Narine,,,,4,Cuttack,Barabati Stadium,40,Rohit Sharma,Kolkata Knight Riders,,,51,,2,113.33,,Mumbai Indians,bold,
,,,8,8.00,,Cuttack,Barabati Stadium,40,Piyush Chawla,Mumbai Indians,4,32,,,,,,Kolkata Knight Riders,,1
,,,7,7.66,,Cuttack,Barabati Stadium,40,Jasprit Bumrah,Kolkata Knight Riders,3,23,,,,,,Mumbai Indians,,0
,,,5,8.00,,Cuttack,Barabati Stadium,40,Umesh Yadav,Mumbai Indians,3,24,,,,,,Kolkata Knight Riders,,0
27,Piyush Chawla,Suryakumar Yadav,,,3,Cuttack,Barabati Stadium,40,Ambati Rayudu,Kolkata Knight Riders,,,33,,1,122.22,,Mumbai Indians,catch,
1,,,9,11.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Karn Sharma,Kings XI Punjab,4,46,1,,0,100.00,,Sunrisers Hyderabad,,1
20,,,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Manan Vohra,Sunrisers Hyderabad,,,47,Bhuvneshwar Kumar,2,235.00,,Kings XI Punjab,runout,
37,Rishi Dhawan,Shivam Sharma,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Shikhar Dhawan,Kings XI Punjab,,,45,,2,121.62,,Sunrisers Hyderabad,catch,
1,Sandeep Sharma,David Miller,1,18.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Moises Henriques,Kings XI Punjab,2,36,0,,0,0.00,,Sunrisers Hyderabad,catch,0
22,Amit Mishra,Dale Steyn,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Glenn Maxwell,Sunrisers Hyderabad,,,43,,5,195.45,,Kings XI Punjab,catch,
36,,,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Naman Ojha,Kings XI Punjab,,,79,,7,219.44,,Sunrisers Hyderabad,,
2,Rishi Dhawan,David Miller,2,5.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Irfan Pathan,Kings XI Punjab,1,5,1,,0,50.00,,Sunrisers Hyderabad,catch,0
23,Shivam Sharma,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Aaron Finch,Kings XI Punjab,,,20,,0,86.95,,Sunrisers Hyderabad,bold,
26,Karn Sharma,,,,8,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Wriddhiman Saha,Sunrisers Hyderabad,,,54,,2,207.69,Naman Ojha,Kings XI Punjab,stemping,
,,,8,10.36,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Bhuvneshwar Kumar,Kings XI Punjab,3.4,38,,,,,,Sunrisers Hyderabad,,1
,,,11,7.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Shivam Sharma,Sunrisers Hyderabad,4,31,,,,,,Kings XI Punjab,,1
23,,,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,David Warner,Kings XI Punjab,,,44,Sandeep Sharma,3,191.30,,Sunrisers Hyderabad,runout,
,,,8,12.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Dale Steyn,Kings XI Punjab,4,51,,,,,,Sunrisers Hyderabad,,0
24,,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,David Miller,Sunrisers Hyderabad,,,24,,0,100.00,,Kings XI Punjab,,
19,,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,George Bailey,Sunrisers Hyderabad,,,35,,3,184.21,,Kings XI Punjab,,
,,,7,16.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Sandeep Sharma,Sunrisers Hyderabad,4,65,,,,,,Kings XI Punjab,,1
,,,6,8.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Amit Mishra,Kings XI Punjab,4,32,,,,,,Sunrisers Hyderabad,,1
,,,5,10.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Rishi Dhawan,Sunrisers Hyderabad,4,42,,,,,,Kings XI Punjab,,2
,,,8,10.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Axar Patel,Sunrisers Hyderabad,4,40,,,,,,Kings XI Punjab,,0
,,,11,6.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Mitchell Johnson,Sunrisers Hyderabad,4,26,,,,,,Kings XI Punjab,,0
2,Bhuvneshwar Kumar,&,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,39,Virender Sehwag,Sunrisers Hyderabad,,,4,,0,200.00,,Kings XI Punjab,catch,
,,,6,12.00,,Bengaluru,M. Chinnaswamy Stadium,38,Imran Tahir,Royal Challengers Bangalore,4,48,,,,,,Delhi Daredevils,,0
,,,7,11.25,,Bengaluru,M. Chinnaswamy Stadium,38,Yuzvendra Chahal,Delhi Daredevils,4,45,,,,,,Royal Challengers Bangalore,,1
,,,11,9.25,,Bengaluru,M. Chinnaswamy Stadium,38,Siddarth Kaul,Royal Challengers Bangalore,4,37,,,,,,Delhi Daredevils,,1
28,Mohammed Shami,Dinesh Karthik,,,4,Bengaluru,M. Chinnaswamy Stadium,38,Parthiv Patel,Delhi Daredevils,,,29,,0,103.57,,Royal Challengers Bangalore,catch,
2,Muttiah Muralitharan,Yuzvendra Chahal,,,0,Bengaluru,M. Chinnaswamy Stadium,38,Dinesh Karthik,Royal Challengers Bangalore,,,1,,0,50.00,,Delhi Daredevils,catch,
25,Abu Nechim,Sachin Rana,,,2,Bengaluru,M. Chinnaswamy Stadium,38,Mayank Agarwal,Royal Challengers Bangalore,,,31,,2,124.00,,Delhi Daredevils,catch,
29,Yuzvendra Chahal,,,,2,Bengaluru,M. Chinnaswamy Stadium,38,Kevin Pietersen,Royal Challengers Bangalore,,,33,,1,113.79,Parthiv Patel,Delhi Daredevils,stemping,
,,,9,6.25,,Bengaluru,M. Chinnaswamy Stadium,38,Muttiah Muralitharan,Delhi Daredevils,4,25,,,,,,Royal Challengers Bangalore,,2
20,,,,,3,Bengaluru,M. Chinnaswamy Stadium,38,Kedar Jadhav,Royal Challengers Bangalore,,,37,Parthiv Patel,2,185.00,,Delhi Daredevils,runout,
17,Siddarth Kaul,,,,4,Bengaluru,M. Chinnaswamy Stadium,38,AB de Villiers,Delhi Daredevils,,,33,,1,194.11,,Royal Challengers Bangalore,bold,
,,,10,6.50,,Bengaluru,M. Chinnaswamy Stadium,38,Mitchell Starc,Delhi Daredevils,4,26,,,,,,Royal Challengers Bangalore,,2
14,,,,,1,Bengaluru,M. Chinnaswamy Stadium,38,Sachin Rana,Delhi Daredevils,,,15,,0,107.14,,Royal Challengers Bangalore,,
29,,,7,7.00,1,Bengaluru,M. Chinnaswamy Stadium,38,Yuvraj Singh,Delhi Daredevils,4,28,68,,9,234.48,,Royal Challengers Bangalore,,0
23,Rahul Shukla,,,,1,Bengaluru,M. Chinnaswamy Stadium,38,Chris Gayle,Delhi Daredevils,,,22,,2,95.65,,Royal Challengers Bangalore,bold,
11,,,,,0,Bengaluru,M. Chinnaswamy Stadium,38,Virat Kohli,Delhi Daredevils,,,10,Rahul Shukla,0,90.90,,Royal Challengers Bangalore,runout,
,,,7,10.00,,Bengaluru,M. Chinnaswamy Stadium,38,Abu Nechim,Delhi Daredevils,4,40,,,,,,Royal Challengers Bangalore,,1
6,Mitchell Starc,,,,1,Bengaluru,M. Chinnaswamy Stadium,38,Quinton de Kock,Royal Challengers Bangalore,,,6,,0,100.00,,Delhi Daredevils,bold,
30,Mitchell Starc,,12,6.25,3,Bengaluru,M. Chinnaswamy Stadium,38,JP Duminy,Royal Challengers Bangalore,4,25,48,,3,160.00,,Delhi Daredevils,bold,0
3,Muttiah Muralitharan,,,,0,Bengaluru,M. Chinnaswamy Stadium,38,Murali Vijay,Royal Challengers Bangalore,,,1,,0,33.33,,Delhi Daredevils,lbw,
6,,,10,10.25,0,Bengaluru,M. Chinnaswamy Stadium,38,Rahul Shukla,Royal Challengers Bangalore,4,41,2,,0,33.33,,Delhi Daredevils,,1
1,,,10,7.75,0,Bengaluru,M. Chinnaswamy Stadium,38,Mohammed Shami,Royal Challengers Bangalore,4,31,1,,0,100.00,,Delhi Daredevils,,1
8,Mohit Sharma,,,,1,Ranchi,JSCA International Cricket Stadium,37,Steve Smith,Chennai Super Kings,,,9,,0,112.50,,Rajasthan Royals,bold,
3,Ankit Sharma,Rajat Bhatia,,,0,Ranchi,JSCA International Cricket Stadium,37,Suresh Raina,Rajasthan Royals,,,2,,0,66.66,,Chennai Super Kings,catch,
16,,,,,1,Ranchi,JSCA International Cricket Stadium,37,MS Dhoni,Rajasthan Royals,,,26,,1,162.50,,Chennai Super Kings,,
39,James Faulkner,,,,2,Ranchi,JSCA International Cricket Stadium,37,Faf du Plessis,Rajasthan Royals,,,38,,0,97.43,,Chennai Super Kings,bold,
,,,15,4.75,,Ranchi,JSCA International Cricket Stadium,37,Samuel Badree,Rajasthan Royals,4,19,,,,,,Chennai Super Kings,,1
6,,,,,0,Ranchi,JSCA International Cricket Stadium,37,Dishant Yagnik,Chennai Super Kings,,,4,,0,66.66,,Rajasthan Royals,,
3,Ankit Sharma,Karun Nair,,,0,Ranchi,JSCA International Cricket Stadium,37,Brendon McCullum,Rajasthan Royals,,,6,,1,200.00,,Chennai Super Kings,catch,
4,Mohit Sharma,Dwayne Smith,6,7.50,1,Ranchi,JSCA International Cricket Stadium,37,Rajat Bhatia,Chennai Super Kings,4,30,7,,0,175.00,,Rajasthan Royals,catch,1
17,Ravindra Jadeja,Faf du Plessis,,,0,Ranchi,JSCA International Cricket Stadium,37,Stuart Binny,Chennai Super Kings,,,22,,2,129.41,,Rajasthan Royals,catch,
0,,,9,6.25,0,Ranchi,JSCA International Cricket Stadium,37,Kevon Cooper,Chennai Super Kings,4,25,0,,0,0.00,,Rajasthan Royals,,1
4,Ravindra Jadeja,,6,10.09,0,Ranchi,JSCA International Cricket Stadium,37,James Faulkner,Chennai Super Kings,3.4,37,1,,0,25.00,,Rajasthan Royals,bold,1
,,,1,19.00,,Ranchi,JSCA International Cricket Stadium,37,Vijay Shankar,Rajasthan Royals,1,19,,,,,,Chennai Super Kings,,0
27,Ravichandran Ashwin,Dwayne Smith,13,5.00,4,Ranchi,JSCA International Cricket Stadium,37,Ankit Sharma,Chennai Super Kings,4,20,30,,1,111.11,,Rajasthan Royals,catch,2
,,,6,8.50,,Ranchi,JSCA International Cricket Stadium,37,Pravin Tambe,Chennai Super Kings,4,34,,,,,,Rajasthan Royals,,0
6,,,11,4.50,0,Ranchi,JSCA International Cricket Stadium,37,Ravindra Jadeja,Rajasthan Royals,4,18,11,,1,183.33,,Chennai Super Kings,,2
7,,,,,0,Ranchi,JSCA International Cricket Stadium,37,Ajinkya Rahane,Chennai Super Kings,,,4,Brendon McCullum,0,57.14,,Rajasthan Royals,runout,
11,Samuel Badree,,,,1,Ranchi,JSCA International Cricket Stadium,37,Karun Nair,Chennai Super Kings,,,8,,0,72.72,,Rajasthan Royals,bold,
35,Kevon Cooper,Dishant Yagnik,,,5,Ranchi,JSCA International Cricket Stadium,37,Dwayne Smith,Rajasthan Royals,,,44,,2,125.71,,Chennai Super Kings,catch,
,,,9,6.00,,Ranchi,JSCA International Cricket Stadium,37,Ishwar Pandey,Rajasthan Royals,3,18,,,,,,Chennai Super Kings,,0
16,Rajat Bhatia,,7,9.75,1,Ranchi,JSCA International Cricket Stadium,37,Ravichandran Ashwin,Rajasthan Royals,4,39,14,,0,87.50,,Chennai Super Kings,bold,1
,,,14,7.75,,Ranchi,JSCA International Cricket Stadium,37,Mohit Sharma,Rajasthan Royals,4,31,,,,,,Chennai Super Kings,,3
