ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
5,Mohammed Siraj,Shikhar Dhawan,,,0,Kanpur,Green Park,53,Suresh Raina,Sunrisers Hyderabad,,,2,,0,40.00,,Gujarat Lions,catch,
,,,9,7.50,,Kanpur,Green Park,53,Siddarth Kaul,Gujarat Lions,4,30,,,,,,Sunrisers Hyderabad,,1
1,Rashid Khan,Deepak Hooda,,,0,Kanpur,Green Park,53,Dinesh Karthik,Sunrisers Hyderabad,,,0,,0,0.00,,Gujarat Lions,catch,
2,Praveen Kumar,Dinesh Karthik,1,12.00,1,Kanpur,Green Park,53,Moises Henriques,Gujarat Lions,1,12,4,,0,200.00,,Sunrisers Hyderabad,catch,0
1,Bhuvneshwar Kumar,,3,7.33,0,Kanpur,Green Park,53,Munaf Patel,Sunrisers Hyderabad,3,22,0,,0,0.00,,Gujarat Lions,bold,0
33,Rashid Khan,,,,7,Kanpur,Green Park,53,Dwayne Smith,Sunrisers Hyderabad,,,54,,2,163.63,,Gujarat Lions,lbw,
,,,10,8.00,,Kanpur,Green Park,53,Mohammed Siraj,Gujarat Lions,4,32,,,,,,Sunrisers Hyderabad,,4
,,,9,5.66,,Kanpur,Green Park,53,Mohammad Nabi,Gujarat Lions,3,17,,,,,,Sunrisers Hyderabad,,0
10,Mohammed Siraj,,0,12.00,1,Kanpur,Green Park,53,James Faulkner,Sunrisers Hyderabad,2,24,8,,0,80.00,,Gujarat Lions,bold,0
6,Siddarth Kaul,,1,14.30,0,Kanpur,Green Park,53,Ankit Soni,Sunrisers Hyderabad,2.1,31,0,,0,0.00,,Gujarat Lions,bold,0
52,,,,,9,Kanpur,Green Park,53,David Warner,Gujarat Lions,,,69,,0,132.69,,Sunrisers Hyderabad,,
,,,9,7.50,,Kanpur,Green Park,53,Bhuvneshwar Kumar,Gujarat Lions,3.2,25,,,,,,Sunrisers Hyderabad,,2
44,,,,,9,Kanpur,Green Park,53,Vijay Shankar,Gujarat Lions,,,63,,0,143.18,,Sunrisers Hyderabad,,
40,Mohammed Siraj,Naman Ojha,,,5,Kanpur,Green Park,53,Ishan Kishan,Sunrisers Hyderabad,,,61,,4,152.50,,Gujarat Lions,catch,
2,Bhuvneshwar Kumar,,15,5.50,0,Kanpur,Green Park,53,Praveen Kumar,Sunrisers Hyderabad,4,22,1,,0,50.00,,Gujarat Lions,bold,2
14,,,4,6.33,2,Kanpur,Green Park,53,Ravindra Jadeja,Sunrisers Hyderabad,3,19,20,,0,142.85,,Gujarat Lions,,0
1,Mohammed Siraj,,10,9.25,0,Kanpur,Green Park,53,Pradeep Sangwan,Sunrisers Hyderabad,4,37,0,,0,0.00,,Gujarat Lions,bold,0
32,Shahbaz Nadeem,,,,4,Delhi,Feroz Shah Kotla Ground,52,Steve Smith,Delhi Daredevils,,,38,,1,118.75,,Rising Pune Supergiant,lbw,
45,Pat Cummins,,,,5,Delhi,Feroz Shah Kotla Ground,52,Manoj Tiwary,Delhi Daredevils,,,60,,3,133.33,,Rising Pune Supergiant,bold,
5,,,,,0,Delhi,Feroz Shah Kotla Ground,52,MS Dhoni,Delhi Daredevils,,,5,Mohammed Shami,0,100.00,,Rising Pune Supergiant,runout,
4,,,,,0,Delhi,Feroz Shah Kotla Ground,52,Sanju Samson,Rising Pune Supergiant,,,2,Ben Stokes,0,50.00,,Delhi Daredevils,runout,
3,Mohammed Shami,,1,9.00,0,Delhi,Feroz Shah Kotla Ground,52,Dan Christian,Delhi Daredevils,2,18,3,,0,100.00,,Rising Pune Supergiant,lbw,1
0,,,11,7.00,0,Delhi,Feroz Shah Kotla Ground,52,Shahbaz Nadeem,Rising Pune Supergiant,3,21,0,,0,0.00,,Delhi Daredevils,,1
,,,9,7.25,,Delhi,Feroz Shah Kotla Ground,52,Adam Zampa,Delhi Daredevils,4,29,,,,,,Rising Pune Supergiant,,1
,,,10,7.25,,Delhi,Feroz Shah Kotla Ground,52,Jaydev Unadkat,Delhi Daredevils,4,29,,,,,,Rising Pune Supergiant,,2
25,Mohammed Shami,Corey Anderson,11,7.75,3,Delhi,Feroz Shah Kotla Ground,52,Ben Stokes,Delhi Daredevils,4,31,33,,2,132.00,,Rising Pune Supergiant,catch,2
5,Washington Sundar,,3,4.00,0,Delhi,Feroz Shah Kotla Ground,52,Corey Anderson,Rising Pune Supergiant,1,4,3,,0,60.00,MS Dhoni,Delhi Daredevils,stemping,0
6,Ben Stokes,,12,7.75,0,Delhi,Feroz Shah Kotla Ground,52,Pat Cummins,Rising Pune Supergiant,4,31,11,,1,183.33,,Delhi Daredevils,bold,1
4,Jaydev Unadkat,Ben Stokes,7,9.25,0,Delhi,Feroz Shah Kotla Ground,52,Mohammed Shami,Rising Pune Supergiant,4,37,2,,0,50.00,,Delhi Daredevils,catch,2
,,,7,11.66,,Delhi,Feroz Shah Kotla Ground,52,Shardul Thakur,Delhi Daredevils,3,35,,,,,,Rising Pune Supergiant,,0
21,Dan Christian,MS Dhoni,2,12.00,1,Delhi,Feroz Shah Kotla Ground,52,Marlon Samuels,Rising Pune Supergiant,1,12,27,,2,128.57,,Delhi Daredevils,catch,0
4,Jaydev Unadkat,MS Dhoni,,,0,Delhi,Feroz Shah Kotla Ground,52,Shreyas Iyer,Rising Pune Supergiant,,,3,,0,75.00,,Delhi Daredevils,catch,
3,,,7,7.66,0,Delhi,Feroz Shah Kotla Ground,52,Washington Sundar,Delhi Daredevils,3,23,5,,0,166.66,,Rising Pune Supergiant,,1
6,Zaheer Khan,Rishabh Pant,,,1,Delhi,Feroz Shah Kotla Ground,52,Rahul Tripathi,Delhi Daredevils,,,7,,0,116.66,,Rising Pune Supergiant,catch,
1,Zaheer Khan,,,,0,Delhi,Feroz Shah Kotla Ground,52,Ajinkya Rahane,Delhi Daredevils,,,0,,0,0.00,,Rising Pune Supergiant,bold,
45,Ben Stokes,Jaydev Unadkat,,,9,Delhi,Feroz Shah Kotla Ground,52,Karun Nair,Rising Pune Supergiant,,,64,,0,142.22,,Delhi Daredevils,catch,
9,,,4,8.66,0,Delhi,Feroz Shah Kotla Ground,52,Amit Mishra,Rising Pune Supergiant,3,26,13,,1,144.44,,Delhi Daredevils,,0
22,Adam Zampa,Dan Christian,,,4,Delhi,Feroz Shah Kotla Ground,52,Rishabh Pant,Rising Pune Supergiant,,,36,,2,163.63,,Delhi Daredevils,catch,
,,,7,6.25,,Delhi,Feroz Shah Kotla Ground,52,Zaheer Khan,Rising Pune Supergiant,4,25,,,,,,Delhi Daredevils,,2
,,,5,8.50,,Mumbai,Wankhede Stadium,51,Rahul Tewatia,Mumbai Indians,2,17,,,,,,Kings XI Punjab,,1
6,Mohit Sharma,,4,10.66,3,Mumbai,Wankhede Stadium,51,Karn Sharma,Kings XI Punjab,3,32,19,,1,316.66,,Mumbai Indians,bold,1
24,,,,,1,Mumbai,Wankhede Stadium,51,Kieron Pollard,Kings XI Punjab,,,50,,5,208.33,,Mumbai Indians,,
,,,6,14.25,,Mumbai,Wankhede Stadium,51,Mohit Sharma,Mumbai Indians,4,57,,,,,,Kings XI Punjab,,2
18,Karn Sharma,Hardik Pandya,,,5,Mumbai,Wankhede Stadium,51,Martin Guptill,Mumbai Indians,,,36,,1,200.00,,Kings XI Punjab,catch,
,,,8,9.66,,Mumbai,Wankhede Stadium,51,Ishant Sharma,Mumbai Indians,3,29,,,,,,Kings XI Punjab,,0
16,Mitchell McClenaghan,Parthiv Patel,,,0,Mumbai,Wankhede Stadium,51,Shaun Marsh,Mumbai Indians,,,25,,2,156.25,,Kings XI Punjab,catch,
13,Sandeep Sharma,Wriddhiman Saha,3,14.50,0,Mumbai,Wankhede Stadium,51,Hardik Pandya,Kings XI Punjab,2,29,30,,4,230.76,,Mumbai Indians,catch,0
,,,10,6.00,,Mumbai,Wankhede Stadium,51,Jasprit Bumrah,Kings XI Punjab,4,24,,,,,,Mumbai Indians,,1
,,,8,10.50,,Mumbai,Wankhede Stadium,51,Sandeep Sharma,Mumbai Indians,4,42,,,,,,Kings XI Punjab,,1
55,,,,,11,Mumbai,Wankhede Stadium,51,Wriddhiman Saha,Mumbai Indians,,,93,,3,169.09,,Kings XI Punjab,,
23,Mohit Sharma,Manan Vohra,,,7,Mumbai,Wankhede Stadium,51,Parthiv Patel,Kings XI Punjab,,,38,,0,165.21,,Mumbai Indians,catch,
32,Glenn Maxwell,Martin Guptill,,,5,Mumbai,Wankhede Stadium,51,Lendl Simmons,Kings XI Punjab,,,59,,4,184.37,,Mumbai Indians,catch,
,,,2,20.00,,Mumbai,Wankhede Stadium,51,Matt Henry,Mumbai Indians,2,40,,,,,,Kings XI Punjab,,0
13,,,6,9.33,0,Mumbai,Wankhede Stadium,51,Axar Patel,Mumbai Indians,3,28,19,,1,146.15,,Kings XI Punjab,,1
21,Jasprit Bumrah,,5,4.00,2,Mumbai,Wankhede Stadium,51,Glenn Maxwell,Mumbai Indians,2,8,47,,5,223.80,,Kings XI Punjab,bold,1
,,,5,11.25,,Mumbai,Wankhede Stadium,51,Lasith Malinga,Kings XI Punjab,4,45,,,,,,Mumbai Indians,,0
12,Axar Patel,Martin Guptill,,,2,Mumbai,Wankhede Stadium,51,Nitish Rana,Kings XI Punjab,,,12,,0,100.00,,Mumbai Indians,catch,
4,,,1,15.00,0,Mumbai,Wankhede Stadium,51,Harbhajan Singh,Kings XI Punjab,3,45,2,,0,50.00,,Mumbai Indians,,0
7,Rahul Tewatia,Martin Guptill,,,0,Mumbai,Wankhede Stadium,51,Rohit Sharma,Kings XI Punjab,,,5,,0,71.42,,Mumbai Indians,catch,
,,,4,13.50,,Mumbai,Wankhede Stadium,51,Mitchell McClenaghan,Kings XI Punjab,4,54,,,,,,Mumbai Indians,,1
8,,,10,9.75,1,Kanpur,Green Park,50,James Faulkner,Delhi Daredevils,4,39,14,,0,175.00,,Gujarat Lions,,2
39,Mohammed Shami,,,,6,Kanpur,Green Park,50,Aaron Finch,Delhi Daredevils,,,69,,4,176.92,,Gujarat Lions,bold,
8,,,1,17.00,1,Kanpur,Green Park,50,Dwayne Smith,Delhi Daredevils,1,17,8,Amit Mishra,0,100.00,,Gujarat Lions,runout,0
15,James Faulkner,Dwayne Smith,,,5,Kanpur,Green Park,50,Karun Nair,Gujarat Lions,,,30,,1,200.00,,Delhi Daredevils,catch,
10,Dhawal Kulkarni,&,5,9.50,2,Kanpur,Green Park,50,Carlos Brathwaite,Gujarat Lions,4,38,11,,0,110.00,,Delhi Daredevils,catch,1
28,Carlos Brathwaite,Corey Anderson,,,4,Kanpur,Green Park,50,Dinesh Karthik,Delhi Daredevils,,,40,,1,142.85,,Gujarat Lions,catch,
5,Pat Cummins,,,,1,Kanpur,Green Park,50,Suresh Raina,Delhi Daredevils,,,6,,0,120.00,,Gujarat Lions,bold,
,,,10,7.50,,Kanpur,Green Park,50,Dhawal Kulkarni,Delhi Daredevils,4,30,,,,,,Gujarat Lions,,1
4,,,,,0,Kanpur,Green Park,50,Marlon Samuels,Gujarat Lions,,,1,Ravindra Jadeja,0,25.00,,Delhi Daredevils,runout,
6,,,3,9.50,1,Kanpur,Green Park,50,Corey Anderson,Gujarat Lions,2,19,6,Ravindra Jadeja,0,100.00,,Delhi Daredevils,runout,0
,,,5,11.72,,Kanpur,Green Park,50,Basil Thampi,Delhi Daredevils,3.4,43,,,,,,Gujarat Lions,,1
2,,,2,13.50,2,Kanpur,Green Park,50,Amit Mishra,Gujarat Lions,2,27,8,,0,400.00,,Delhi Daredevils,,1
13,James Faulkner,Dwayne Smith,4,9.50,2,Kanpur,Green Park,50,Pat Cummins,Gujarat Lions,4,38,24,,1,184.61,,Delhi Daredevils,catch,1
2,,,,,1,Kanpur,Green Park,50,Rishabh Pant,Gujarat Lions,,,4,Suresh Raina,0,200.00,,Delhi Daredevils,runout,
57,Basil Thampi,,,,15,Kanpur,Green Park,50,Shreyas Iyer,Gujarat Lions,,,96,,2,168.42,,Delhi Daredevils,bold,
7,Pradeep Sangwan,,,,2,Kanpur,Green Park,50,Sanju Samson,Gujarat Lions,,,10,,0,142.85,,Delhi Daredevils,bold,
2,,,11,9.00,1,Kanpur,Green Park,50,Mohammed Shami,Gujarat Lions,4,36,4,,0,200.00,,Delhi Daredevils,,1
25,Amit Mishra,Zaheer Khan,,,5,Kanpur,Green Park,50,Ishan Kishan,Delhi Daredevils,,,34,,1,136.00,,Gujarat Lions,catch,
7,,,10,7.75,2,Kanpur,Green Park,50,Ravindra Jadeja,Delhi Daredevils,4,31,13,,0,185.71,,Gujarat Lions,,0
,,,9,7.50,,Kanpur,Green Park,50,Zaheer Khan,Gujarat Lions,4,30,,,,,,Delhi Daredevils,,0
,,,7,11.66,,Kanpur,Green Park,50,Pradeep Sangwan,Delhi Daredevils,3,35,,,,,,Gujarat Lions,,1
,,,6,7.75,,Mohali,IS Bindra Stadium,49,Sandeep Sharma,Kolkata Knight Riders,4,31,,,,,,Kings XI Punjab,,0
7,,,8,9.25,1,Mohali,IS Bindra Stadium,49,Colin de Grandhomme,Kings XI Punjab,4,37,11,,0,157.14,,Kolkata Knight Riders,,0
3,Mohit Sharma,Glenn Maxwell,,,0,Mohali,IS Bindra Stadium,49,Yusuf Pathan,Kings XI Punjab,,,2,,0,66.66,,Kolkata Knight Riders,catch,
33,Kuldeep Yadav,,,,2,Mohali,IS Bindra Stadium,49,Wriddhiman Saha,Kolkata Knight Riders,,,38,,1,115.15,Robin Uthappa,Kings XI Punjab,stemping,
8,,,10,4.50,3,Mohali,IS Bindra Stadium,49,Rahul Tewatia,Kolkata Knight Riders,4,18,15,,0,187.50,,Kings XI Punjab,,2
18,Rahul Tewatia,Shaun Marsh,,,0,Mohali,IS Bindra Stadium,49,Gautam Gambhir,Kings XI Punjab,,,8,,0,44.44,,Kolkata Knight Riders,catch,
1,Rahul Tewatia,Axar Patel,,,0,Mohali,IS Bindra Stadium,49,Robin Uthappa,Kings XI Punjab,,,0,,0,0.00,,Kolkata Knight Riders,catch,
23,Matt Henry,Axar Patel,,,1,Mohali,IS Bindra Stadium,49,Manish Pandey,Kings XI Punjab,,,18,,0,78.26,,Kolkata Knight Riders,catch,
6,,,12,5.00,0,Mohali,IS Bindra Stadium,49,Chris Woakes,Kings XI Punjab,4,20,8,,1,133.33,,Kolkata Knight Riders,,2
10,,,9,7.00,0,Mohali,IS Bindra Stadium,49,Axar Patel,Kolkata Knight Riders,4,28,8,,0,80.00,,Kings XI Punjab,,0
10,Chris Woakes,,,,2,Mohali,IS Bindra Stadium,49,Shaun Marsh,Kolkata Knight Riders,,,11,,0,110.00,,Kings XI Punjab,bold,
25,Kuldeep Yadav,Chris Woakes,,,1,Mohali,IS Bindra Stadium,49,Glenn Maxwell,Kolkata Knight Riders,,,44,,4,176.00,,Kings XI Punjab,catch,
,,,7,8.66,,Mohali,IS Bindra Stadium,49,Umesh Yadav,Kings XI Punjab,3,26,,,,,,Kolkata Knight Riders,,1
,,,5,10.33,,Mohali,IS Bindra Stadium,49,Matt Henry,Kolkata Knight Riders,3,31,,,,,,Kings XI Punjab,,1
10,Mohit Sharma,,8,6.75,4,Mohali,IS Bindra Stadium,49,Sunil Narine,Kings XI Punjab,4,27,18,,0,180.00,,Kolkata Knight Riders,bold,1
16,Umesh Yadav,Robin Uthappa,,,4,Mohali,IS Bindra Stadium,49,Manan Vohra,Kolkata Knight Riders,,,25,,0,156.25,,Kings XI Punjab,catch,
16,Sunil Narine,,,,1,Mohali,IS Bindra Stadium,49,Martin Guptill,Kolkata Knight Riders,,,12,,0,75.00,,Kings XI Punjab,lbw,
2,Chris Woakes,,2,9.50,0,Mohali,IS Bindra Stadium,49,Swapnil Singh,Kolkata Knight Riders,2,19,2,,0,100.00,,Kings XI Punjab,bold,0
,,,4,8.50,,Mohali,IS Bindra Stadium,49,Ankit Rajpoot,Kings XI Punjab,2,17,,,,,,Kolkata Knight Riders,,0
,,,4,11.33,,Mohali,IS Bindra Stadium,49,Kuldeep Yadav,Kings XI Punjab,3,34,,,,,,Kolkata Knight Riders,,2
,,,8,8.00,,Mohali,IS Bindra Stadium,49,Mohit Sharma,Kolkata Knight Riders,3,24,,,,,,Kings XI Punjab,,2
52,,,,,8,Mohali,IS Bindra Stadium,49,Chris Lynn,Kings XI Punjab,,,84,Axar Patel,3,161.53,,Kolkata Knight Riders,runout,
,,,5,8.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Lasith Malinga,Sunrisers Hyderabad,4,34,,,,,,Mumbai Indians,,1
46,,,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Shikhar Dhawan,Mumbai Indians,,,62,,2,134.78,,Sunrisers Hyderabad,,
9,Bhuvneshwar Kumar,Vijay Shankar,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Kieron Pollard,Sunrisers Hyderabad,,,5,,0,55.55,,Mumbai Indians,catch,
,,,6,10.66,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Mohammed Siraj,Mumbai Indians,3,32,,,,,,Sunrisers Hyderabad,,0
,,,11,5.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Rashid Khan,Mumbai Indians,4,22,,,,,,Sunrisers Hyderabad,,1
1,,,8,6.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Mitchell McClenaghan,Sunrisers Hyderabad,4,26,2,,0,200.00,,Mumbai Indians,,1
5,Bhuvneshwar Kumar,Naman Ojha,6,9.50,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Karn Sharma,Sunrisers Hyderabad,2,19,5,,0,100.00,,Mumbai Indians,catch,0
35,Jasprit Bumrah,Rohit Sharma,0,15.00,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Moises Henriques,Mumbai Indians,1,15,44,,0,125.71,,Sunrisers Hyderabad,catch,0
24,Rashid Khan,Moises Henriques,1,13.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Hardik Pandya,Sunrisers Hyderabad,1,13,15,,0,62.50,,Mumbai Indians,catch,0
,,,9,6.90,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Jasprit Bumrah,Sunrisers Hyderabad,3.2,23,,,,,,Mumbai Indians,,1
,,,9,7.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Bhuvneshwar Kumar,Mumbai Indians,4,29,,,,,,Sunrisers Hyderabad,,2
3,,,8,5.75,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Harbhajan Singh,Sunrisers Hyderabad,4,23,1,,0,33.33,,Mumbai Indians,,0
5,Mohammad Nabi,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Lendl Simmons,Sunrisers Hyderabad,,,1,,0,20.00,,Mumbai Indians,bold,
,,,8,6.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Siddarth Kaul,Mumbai Indians,4,24,,,,,,Sunrisers Hyderabad,,3
6,Mitchell McClenaghan,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,David Warner,Mumbai Indians,,,6,,0,100.00,,Sunrisers Hyderabad,lbw,
11,Lasith Malinga,Hardik Pandya,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Yuvraj Singh,Mumbai Indians,,,9,,0,81.81,,Sunrisers Hyderabad,catch,
45,Siddarth Kaul,,,,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Rohit Sharma,Sunrisers Hyderabad,,,67,,2,148.88,,Mumbai Indians,bold,
12,,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Vijay Shankar,Mumbai Indians,,,15,,0,125.00,,Sunrisers Hyderabad,,
11,Siddarth Kaul,Bhuvneshwar Kumar,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Nitish Rana,Sunrisers Hyderabad,,,9,,0,81.81,,Mumbai Indians,catch,
17,Siddarth Kaul,David Warner,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Parthiv Patel,Sunrisers Hyderabad,,,23,,1,135.29,,Mumbai Indians,catch,
,,,15,3.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,48,Mohammad Nabi,Mumbai Indians,4,13,,,,,,Sunrisers Hyderabad,,1
60,Basil Thampi,,,,8,Mohali,IS Bindra Stadium,47,Hashim Amla,Gujarat Lions,,,104,,5,173.33,,Kings XI Punjab,lbw,
43,Dhawal Kulkarni,Aaron Finch,,,6,Mohali,IS Bindra Stadium,47,Shaun Marsh,Gujarat Lions,,,58,,0,134.88,,Kings XI Punjab,catch,
2,Sandeep Sharma,Wriddhiman Saha,,,0,Mohali,IS Bindra Stadium,47,Aaron Finch,Kings XI Punjab,,,2,,0,100.00,,Gujarat Lions,catch,
,,,4,8.75,,Mohali,IS Bindra Stadium,47,Mohit Sharma,Gujarat Lions,4,35,,,,,,Kings XI Punjab,,0
25,Sandeep Sharma,Gurkeerat Singh,,,4,Mohali,IS Bindra Stadium,47,Suresh Raina,Kings XI Punjab,,,39,,1,156.00,,Gujarat Lions,catch,
,,,6,10.75,,Mohali,IS Bindra Stadium,47,Varun Aaron,Gujarat Lions,4,43,,,,,,Kings XI Punjab,,0
23,,,,,2,Mohali,IS Bindra Stadium,47,Dinesh Karthik,Kings XI Punjab,,,35,,1,152.17,,Gujarat Lions,,
11,,,3,10.50,0,Mohali,IS Bindra Stadium,47,Glenn Maxwell,Gujarat Lions,2,21,20,,2,181.81,,Kings XI Punjab,,1
39,Glenn Maxwell,Martin Guptill,,,8,Mohali,IS Bindra Stadium,47,Dwayne Smith,Kings XI Punjab,,,74,,4,189.74,,Gujarat Lions,catch,
,,,9,7.25,,Mohali,IS Bindra Stadium,47,Sandeep Sharma,Gujarat Lions,4,29,,,,,,Kings XI Punjab,,2
,,,2,10.75,,Mohali,IS Bindra Stadium,47,James Faulkner,Kings XI Punjab,4,43,,,,,,Gujarat Lions,,0
,,,4,12.00,,Mohali,IS Bindra Stadium,47,T Natarajan,Gujarat Lions,2.4,32,,,,,,Kings XI Punjab,,1
,,,2,12.00,,Mohali,IS Bindra Stadium,47,Basil Thampi,Kings XI Punjab,4,48,,,,,,Gujarat Lions,,1
5,Pradeep Sangwan,Basil Thampi,,,0,Mohali,IS Bindra Stadium,47,Martin Guptill,Gujarat Lions,,,2,,0,40.00,,Kings XI Punjab,catch,
,,,3,9.00,,Mohali,IS Bindra Stadium,47,Ankit Soni,Kings XI Punjab,3,27,,,,,,Gujarat Lions,,0
1,,,1,9.66,0,Mohali,IS Bindra Stadium,47,Axar Patel,Gujarat Lions,3,29,2,,0,200.00,,Kings XI Punjab,,0
,,,9,6.00,,Mohali,IS Bindra Stadium,47,Dhawal Kulkarni,Kings XI Punjab,4,24,,,,,,Gujarat Lions,,1
24,T Natarajan,sub (David Miller),,,3,Mohali,IS Bindra Stadium,47,Ishan Kishan,Kings XI Punjab,,,29,,0,120.83,,Gujarat Lions,catch,
6,,,1,9.50,0,Mohali,IS Bindra Stadium,47,Ravindra Jadeja,Kings XI Punjab,2,19,7,,0,116.66,,Gujarat Lions,,0
,,,8,9.33,,Mohali,IS Bindra Stadium,47,Pradeep Sangwan,Kings XI Punjab,3,28,,,,,,Gujarat Lions,,1
,,,10,6.70,,Bengaluru,M. Chinnaswamy Stadium,46,Aniket Choudhary,Kolkata Knight Riders,2.5,19,,,,,,Royal Challengers Bangalore,,1
,,,8,9.75,,Bengaluru,M. Chinnaswamy Stadium,46,Chris Woakes,Royal Challengers Bangalore,4,39,,,,,,Kolkata Knight Riders,,1
9,Umesh Yadav,,,,0,Bengaluru,M. Chinnaswamy Stadium,46,Virat Kohli,Kolkata Knight Riders,,,5,,0,55.55,,Royal Challengers Bangalore,lbw,
5,,,,,0,Bengaluru,M. Chinnaswamy Stadium,46,Yusuf Pathan,Royal Challengers Bangalore,,,0,,0,0.00,,Kolkata Knight Riders,,
28,Pawan Negi,,2,7.50,1,Bengaluru,M. Chinnaswamy Stadium,46,Colin de Grandhomme,Royal Challengers Bangalore,2,15,31,,2,110.71,Kedar Jadhav,Kolkata Knight Riders,stemping,0
3,,,,,0,Bengaluru,M. Chinnaswamy Stadium,46,Manish Pandey,Royal Challengers Bangalore,,,4,,0,133.33,,Kolkata Knight Riders,,
3,Umesh Yadav,Chris Lynn,4,6.63,1,Bengaluru,M. Chinnaswamy Stadium,46,Pawan Negi,Kolkata Knight Riders,3.1,21,5,,0,166.66,,Royal Challengers Bangalore,catch,2
43,Sunil Narine,Umesh Yadav,,,4,Bengaluru,M. Chinnaswamy Stadium,46,Mandeep Singh,Kolkata Knight Riders,,,52,,1,120.93,,Royal Challengers Bangalore,catch,
47,,,1,9.42,3,Bengaluru,M. Chinnaswamy Stadium,46,Travis Head,Kolkata Knight Riders,1.1,11,75,,5,159.57,,Royal Challengers Bangalore,,0
16,Yuzvendra Chahal,Pawan Negi,,,0,Bengaluru,M. Chinnaswamy Stadium,46,Gautam Gambhir,Royal Challengers Bangalore,,,14,,0,87.50,,Kolkata Knight Riders,catch,
,,,7,6.25,,Bengaluru,M. Chinnaswamy Stadium,46,Ankit Rajpoot,Royal Challengers Bangalore,4,25,,,,,,Kolkata Knight Riders,,0
17,Aniket Choudhary,Kedar Jadhav,8,7.25,6,Bengaluru,M. Chinnaswamy Stadium,46,Sunil Narine,Royal Challengers Bangalore,4,29,54,,4,317.64,,Kolkata Knight Riders,catch,2
0,,,0,26.00,0,Bengaluru,M. Chinnaswamy Stadium,46,Sreenath Arvind,Kolkata Knight Riders,1,26,0,,0,0.00,,Royal Challengers Bangalore,,0
1,Umesh Yadav,Gautam Gambhir,,,0,Bengaluru,M. Chinnaswamy Stadium,46,Chris Gayle,Kolkata Knight Riders,,,0,,0,0.00,,Royal Challengers Bangalore,catch,
8,Sunil Narine,,,,2,Bengaluru,M. Chinnaswamy Stadium,46,AB de Villiers,Kolkata Knight Riders,,,10,,0,125.00,,Royal Challengers Bangalore,bold,
,,,5,13.33,,Bengaluru,M. Chinnaswamy Stadium,46,Samuel Badree,Kolkata Knight Riders,3,40,,,,,,Royal Challengers Bangalore,,0
,,,13,9.75,,Bengaluru,M. Chinnaswamy Stadium,46,Yuzvendra Chahal,Kolkata Knight Riders,4,39,,,,,,Royal Challengers Bangalore,,1
22,Pawan Negi,,,,5,Bengaluru,M. Chinnaswamy Stadium,46,Chris Lynn,Royal Challengers Bangalore,,,50,,4,227.27,,Kolkata Knight Riders,bold,
9,Chris Woakes,Umesh Yadav,,,1,Bengaluru,M. Chinnaswamy Stadium,46,Kedar Jadhav,Kolkata Knight Riders,,,8,,0,88.88,,Royal Challengers Bangalore,catch,
,,,12,9.00,,Bengaluru,M. Chinnaswamy Stadium,46,Umesh Yadav,Royal Challengers Bangalore,4,36,,,,,,Kolkata Knight Riders,,3
,,,1,6.50,,Bengaluru,M. Chinnaswamy Stadium,46,Piyush Chawla,Royal Challengers Bangalore,2,13,,,,,,Kolkata Knight Riders,,0
,,,10,2.50,,Delhi,Feroz Shah Kotla Ground,45,Lasith Malinga,Delhi Daredevils,2,5,,,,,,Mumbai Indians,,2
,,,14,3.00,,Delhi,Feroz Shah Kotla Ground,45,Karn Sharma,Delhi Daredevils,3.4,11,,,,,,Mumbai Indians,,3
5,Karn Sharma,Rohit Sharma,9,8.25,0,Delhi,Feroz Shah Kotla Ground,45,Kagiso Rabada,Mumbai Indians,4,33,0,,0,0.00,,Delhi Daredevils,catch,1
